497	3.0
19	15.0
321	20.0
363	18.0
373	19.0
447	18.0
456	4.0
515	9.0
20	6.0
271	18.0
333	1.0
391	6.0
21	16.0
284	15.0
22	19.0
324	5.0
417	19.0
464	4.0
480	11.0
23	5.0
419	12.0
24	6.0
300	13.0
335	17.0
352	14.0
467	20.0
25	13.0
270	16.0
320	7.0
327	14.0
349	9.0
396	16.0
418	3.0
439	10.0
445	15.0
26	16.0
297	19.0
422	13.0
434	3.0
441	16.0
506	4.0
27	13.0
304	9.0
412	3.0
28	20.0
29	20.0
268	3.0
503	15.0
30	16.0
294	16.0
511	9.0
521	16.0
31	15.0
281	6.0
406	19.0
454	12.0
32	15.0
278	13.0
450	12.0
519	3.0
520	10.0
33	6.0
420	5.0
34	4.0
317	12.0
357	20.0
365	19.0
442	12.0
477	9.0
35	13.0
305	5.0
492	14.0
518	5.0
36	6.0
341	17.0
421	11.0
500	19.0
517	12.0
37	11.0
332	18.0
360	5.0
404	6.0
38	7.0
339	1.0
388	9.0
430	20.0
491	13.0
39	18.0
342	11.0
428	9.0
476	17.0
40	3.0
276	12.0
286	18.0
490	9.0
41	18.0
427	3.0
487	11.0
502	11.0
42	17.0
382	14.0
383	17.0
43	3.0
431	17.0
44	7.0
298	10.0
407	16.0
461	19.0
525	19.0
45	15.0
484	6.0
46	20.0
47	5.0
48	20.0
346	3.0
49	17.0
50	1.0
51	5.0
52	16.0
53	11.0
54	2.0
337	20.0
55	4.0
56	12.0
57	9.0
58	5.0
59	9.0
379	16.0
60	17.0
354	5.0
495	16.0
61	3.0
62	2.0
63	8.0
64	4.0
65	18.0
266	12.0
361	16.0
66	3.0
273	16.0
67	5.0
328	1.0
68	5.0
69	3.0
70	15.0
71	5.0
72	11.0
73	9.0
282	19.0
74	5.0
75	13.0
295	7.0
398	16.0
76	5.0
77	16.0
78	7.0
79	2.0
80	9.0
81	6.0
82	2.0
83	2.0
84	1.0
85	7.0
86	9.0
302	1.0
87	4.0
88	16.0
89	11.0
90	10.0
91	4.0
92	12.0
389	12.0
93	20.0
94	3.0
95	19.0
96	12.0
97	14.0
98	16.0
99	6.0
100	6.0
101	10.0
102	14.0
103	10.0
104	15.0
105	7.0
106	11.0
107	13.0
108	20.0
109	8.0
110	20.0
111	18.0
112	15.0
113	5.0
114	7.0
115	19.0
116	19.0
117	9.0
118	1.0
119	2.0
120	10.0
121	10.0
122	11.0
123	9.0
124	17.0
125	19.0
126	5.0
127	15.0
128	14.0
129	7.0
130	6.0
131	4.0
132	12.0
133	6.0
134	5.0
135	19.0
136	10.0
137	11.0
138	11.0
139	11.0
140	7.0
141	7.0
142	20.0
143	1.0
144	2.0
145	10.0
146	5.0
147	19.0
148	7.0
149	19.0
150	6.0
151	2.0
152	7.0
153	5.0
154	8.0
155	8.0
156	18.0
157	11.0
158	19.0
159	7.0
160	11.0
161	6.0
162	13.0
163	2.0
164	15.0
165	7.0
166	2.0
167	17.0
168	19.0
169	4.0
170	13.0
171	5.0
172	9.0
173	13.0
174	19.0
175	1.0
176	20.0
177	3.0
178	14.0
179	19.0
180	12.0
181	3.0
182	17.0
183	18.0
184	20.0
185	8.0
186	15.0
187	8.0
188	5.0
189	4.0
190	1.0
191	14.0
192	6.0
193	8.0
194	8.0
195	9.0
196	8.0
197	10.0
198	9.0
199	6.0
200	19.0
201	4.0
202	13.0
203	16.0
204	16.0
205	16.0
206	3.0
207	13.0
208	11.0
209	15.0
210	5.0
211	11.0
212	6.0
213	13.0
214	7.0
215	10.0
216	13.0
217	19.0
218	4.0
219	14.0
220	8.0
221	12.0
222	16.0
223	3.0
224	9.0
225	11.0
226	7.0
227	5.0
228	3.0
229	1.0
230	6.0
231	14.0
232	17.0
233	4.0
234	2.0
235	1.0
236	15.0
237	5.0
238	18.0
239	1.0
240	9.0
241	17.0
242	1.0
243	18.0
244	16.0
245	8.0
246	12.0
247	7.0
248	17.0
249	2.0
250	14.0
251	13.0
252	18.0
253	12.0
254	13.0
255	18.0
256	1.0
257	10.0
258	11.0
259	6.0
260	14.0
261	13.0
262	4.0
263	16.0
556	10.0
557	8.0
559	1.0
571	7.0
579	20.0
617	5.0
629	17.0
637	7.0
656	12.0
666	5.0
718	9.0
720	20.0
722	16.0
729	18.0
799	17.0
548	10.0
592	7.0
610	4.0
639	12.0
642	13.0
645	11.0
657	3.0
688	1.0
690	8.0
702	17.0
712	13.0
739	19.0
753	12.0
797	11.0
798	18.0
808	15.0
546	17.0
550	4.0
589	19.0
609	6.0
640	16.0
663	10.0
673	7.0
735	17.0
772	12.0
530	7.0
577	11.0
582	7.0
633	19.0
676	1.0
680	15.0
682	16.0
706	17.0
732	6.0
736	19.0
740	10.0
780	1.0
802	18.0
568	11.0
585	8.0
598	13.0
605	8.0
628	18.0
674	10.0
710	4.0
719	18.0
728	12.0
764	3.0
532	10.0
538	7.0
574	2.0
615	17.0
641	14.0
654	2.0
669	20.0
681	7.0
687	12.0
692	16.0
725	15.0
804	11.0
590	7.0
596	5.0
607	19.0
616	4.0
626	6.0
643	13.0
665	13.0
675	3.0
717	15.0
726	1.0
752	7.0
758	11.0
767	3.0
769	16.0
776	10.0
777	19.0
803	15.0
526	19.0
561	5.0
562	9.0
588	5.0
667	12.0
672	18.0
696	6.0
697	7.0
704	18.0
744	2.0
748	5.0
765	9.0
781	12.0
527	3.0
539	4.0
597	20.0
608	17.0
709	15.0
746	11.0
778	16.0
652	13.0
684	4.0
766	5.0
565	17.0
612	19.0
625	2.0
627	4.0
635	14.0
683	3.0
733	15.0
760	2.0
771	4.0
786	8.0
529	18.0
569	6.0
576	17.0
727	18.0
531	19.0
543	16.0
549	6.0
581	10.0
586	8.0
603	16.0
636	2.0
749	1.0
779	17.0
551	18.0
611	12.0
685	14.0
795	16.0
807	12.0
537	11.0
541	14.0
594	2.0
631	6.0
634	12.0
694	18.0
700	5.0
528	6.0
533	20.0
542	18.0
544	14.0
552	6.0
659	14.0
661	5.0
721	3.0
593	20.0
599	3.0
600	1.0
613	20.0
619	3.0
644	3.0
689	13.0
705	1.0
743	13.0
785	11.0
534	10.0
547	15.0
558	4.0
564	8.0
580	3.0
622	6.0
757	13.0
759	11.0
773	20.0
553	7.0
591	15.0
604	4.0
751	18.0
783	16.0
788	10.0
790	9.0
566	7.0
602	14.0
701	12.0
703	3.0
731	8.0
572	20.0
755	11.0
567	4.0
621	8.0
695	11.0
741	14.0
761	8.0
762	18.0
784	6.0
578	5.0
623	14.0
782	12.0
801	9.0
806	8.0
614	1.0
618	18.0
738	14.0
754	15.0
595	15.0
658	11.0
745	12.0
750	17.0
763	15.0
563	12.0
713	11.0
630	6.0
632	8.0
646	5.0
670	6.0
774	13.0
789	16.0
791	9.0
555	3.0
606	13.0
677	4.0
570	13.0
686	15.0
711	5.0
560	14.0
601	18.0
671	1.0
554	11.0
737	4.0
770	3.0
573	6.0
620	7.0
638	9.0
715	13.0
742	4.0
648	9.0
679	18.0
792	5.0
660	13.0
723	4.0
536	6.0
800	20.0
649	8.0
707	11.0
787	17.0
775	13.0
691	17.0
535	18.0
698	8.0
716	18.0
668	13.0
714	3.0
587	7.0
651	3.0
747	10.0
650	2.0
664	13.0
796	9.0
756	9.0
583	6.0
730	17.0
794	19.0
545	12.0
793	7.0
708	2.0
584	10.0
653	3.0
699	19.0
540	14.0
647	14.0
575	9.0
693	6.0
768	7.0
734	2.0
678	19.0
624	6.0
805	1.0
655	6.0
662	1.0
724	17.0
809	10.0
816	9.0
817	11.0
825	3.0
871	6.0
886	6.0
890	19.0
901	7.0
922	1.0
927	3.0
930	1.0
948	15.0
957	8.0
975	6.0
990	17.0
994	15.0
1049	17.0
810	2.0
818	18.0
824	14.0
833	8.0
864	1.0
872	18.0
889	19.0
891	17.0
895	11.0
904	7.0
918	19.0
938	20.0
947	1.0
949	19.0
953	16.0
965	13.0
971	10.0
984	19.0
992	11.0
998	15.0
1019	2.0
1064	20.0
1078	2.0
1088	8.0
849	8.0
935	19.0
989	11.0
1000	7.0
814	7.0
836	6.0
888	3.0
928	11.0
941	3.0
979	13.0
981	19.0
982	11.0
985	7.0
999	11.0
1001	3.0
1017	2.0
1021	12.0
1052	5.0
1074	11.0
1079	13.0
869	12.0
902	18.0
923	12.0
925	1.0
942	4.0
980	9.0
1036	10.0
1056	10.0
1083	13.0
1091	18.0
829	6.0
843	6.0
880	12.0
932	11.0
970	12.0
976	17.0
991	17.0
1062	11.0
1069	20.0
1072	4.0
1075	15.0
1089	6.0
819	10.0
832	5.0
857	8.0
861	19.0
876	14.0
877	19.0
879	10.0
963	15.0
972	5.0
997	13.0
1003	18.0
1023	6.0
1073	7.0
934	18.0
960	18.0
1050	20.0
852	11.0
920	19.0
959	15.0
1008	15.0
1009	17.0
1011	19.0
1014	9.0
1045	2.0
1067	20.0
1077	6.0
812	9.0
815	9.0
862	12.0
882	18.0
899	13.0
909	17.0
917	16.0
936	14.0
946	8.0
1006	7.0
1040	8.0
1047	15.0
1048	2.0
1085	4.0
827	7.0
842	6.0
854	8.0
859	5.0
913	8.0
924	20.0
962	18.0
988	10.0
1002	6.0
1026	7.0
1034	7.0
1035	9.0
1082	11.0
840	16.0
855	20.0
903	19.0
1013	12.0
1016	8.0
821	17.0
914	17.0
978	14.0
1020	19.0
858	19.0
873	3.0
898	9.0
945	20.0
952	9.0
966	8.0
1033	14.0
1039	11.0
1065	1.0
831	9.0
921	4.0
907	2.0
967	3.0
983	18.0
1093	19.0
848	9.0
851	20.0
860	9.0
1031	16.0
1071	19.0
1028	19.0
828	8.0
847	20.0
893	8.0
940	10.0
1010	9.0
820	7.0
830	15.0
850	18.0
866	16.0
894	2.0
943	18.0
961	11.0
987	8.0
1037	1.0
1054	14.0
1070	1.0
1086	10.0
811	2.0
853	19.0
916	15.0
929	5.0
1042	10.0
896	15.0
912	7.0
986	5.0
1068	14.0
841	8.0
844	5.0
863	9.0
865	7.0
867	8.0
883	18.0
892	12.0
900	1.0
905	14.0
995	4.0
1024	7.0
1081	14.0
826	11.0
906	2.0
926	10.0
939	16.0
954	5.0
1061	7.0
813	19.0
908	20.0
973	16.0
974	11.0
1005	1.0
1007	6.0
1063	13.0
915	7.0
919	12.0
993	14.0
1004	4.0
1053	1.0
878	1.0
958	13.0
1027	12.0
1057	3.0
1059	1.0
835	2.0
937	5.0
881	18.0
1055	4.0
823	15.0
887	13.0
931	15.0
837	2.0
856	7.0
996	4.0
1076	13.0
834	20.0
838	13.0
951	17.0
1090	12.0
1043	1.0
846	6.0
933	18.0
1018	14.0
1044	15.0
1066	3.0
1087	1.0
1025	13.0
910	10.0
968	8.0
897	9.0
868	13.0
911	7.0
884	13.0
944	1.0
955	2.0
1015	4.0
845	8.0
874	7.0
1041	20.0
977	13.0
1051	15.0
1080	9.0
1084	8.0
964	11.0
1032	7.0
956	16.0
875	3.0
1094	7.0
1022	17.0
950	17.0
1046	7.0
1030	15.0
822	10.0
839	1.0
1012	13.0
1092	12.0
1058	13.0
1060	14.0
870	9.0
1038	1.0
885	17.0
969	8.0
1029	5.0
1107	16.0
1137	7.0
1147	7.0
1169	4.0
1185	15.0
1204	1.0
1207	12.0
1221	18.0
1233	16.0
1258	10.0
1261	14.0
1271	5.0
1295	3.0
1296	15.0
1308	1.0
1321	15.0
1342	13.0
1102	4.0
1117	1.0
1122	19.0
1146	12.0
1148	11.0
1213	4.0
1226	5.0
1254	2.0
1269	12.0
1288	12.0
1291	3.0
1301	14.0
1353	16.0
1140	2.0
1143	3.0
1150	15.0
1182	3.0
1187	1.0
1189	15.0
1222	17.0
1289	2.0
1293	3.0
1350	12.0
1129	20.0
1151	11.0
1171	20.0
1173	4.0
1230	16.0
1250	14.0
1262	6.0
1280	14.0
1305	9.0
1306	16.0
1330	20.0
1109	9.0
1110	18.0
1121	17.0
1127	17.0
1141	18.0
1157	12.0
1159	5.0
1170	8.0
1205	8.0
1277	13.0
1302	11.0
1310	2.0
1316	13.0
1161	15.0
1179	10.0
1232	5.0
1325	3.0
1103	16.0
1124	5.0
1188	6.0
1190	9.0
1229	8.0
1234	20.0
1240	17.0
1326	9.0
1338	2.0
1348	17.0
1249	3.0
1256	18.0
1257	13.0
1268	8.0
1290	6.0
1294	10.0
1303	6.0
1307	18.0
1352	8.0
1358	3.0
1118	9.0
1177	8.0
1251	20.0
1287	4.0
1100	7.0
1111	15.0
1131	12.0
1175	6.0
1184	14.0
1244	8.0
1267	12.0
1278	8.0
1299	10.0
1312	18.0
1114	18.0
1132	15.0
1165	9.0
1166	15.0
1209	17.0
1279	13.0
1332	16.0
1125	15.0
1135	15.0
1231	1.0
1336	4.0
1356	18.0
1134	1.0
1136	8.0
1158	7.0
1181	8.0
1195	10.0
1216	5.0
1324	1.0
1095	14.0
1144	18.0
1193	16.0
1273	20.0
1274	4.0
1297	20.0
1337	16.0
1340	8.0
1105	19.0
1119	14.0
1160	20.0
1210	17.0
1237	13.0
1120	20.0
1155	16.0
1168	14.0
1265	17.0
1270	17.0
1292	19.0
1343	17.0
1355	5.0
1199	14.0
1275	8.0
1347	4.0
1130	18.0
1163	7.0
1191	14.0
1220	3.0
1253	10.0
1283	7.0
1300	14.0
1319	3.0
1106	4.0
1112	16.0
1167	4.0
1260	4.0
1327	16.0
1335	12.0
1354	8.0
1149	14.0
1194	15.0
1197	20.0
1208	16.0
1217	14.0
1238	16.0
1314	18.0
1164	8.0
1235	15.0
1276	13.0
1138	10.0
1176	13.0
1246	19.0
1281	8.0
1329	16.0
1097	16.0
1098	15.0
1113	18.0
1242	19.0
1298	20.0
1126	20.0
1162	3.0
1315	11.0
1331	10.0
1341	20.0
1154	5.0
1180	9.0
1196	8.0
1215	8.0
1228	16.0
1349	18.0
1351	9.0
1128	12.0
1192	5.0
1214	5.0
1115	13.0
1152	18.0
1156	9.0
1172	15.0
1201	5.0
1202	18.0
1203	8.0
1224	6.0
1264	13.0
1286	8.0
1099	19.0
1104	12.0
1123	11.0
1174	11.0
1178	5.0
1236	8.0
1211	9.0
1218	9.0
1227	16.0
1096	16.0
1263	15.0
1285	11.0
1245	20.0
1311	11.0
1247	8.0
1198	2.0
1212	8.0
1266	5.0
1284	10.0
1206	10.0
1225	7.0
1259	7.0
1357	13.0
1339	19.0
1186	10.0
1116	3.0
1153	8.0
1323	8.0
1334	9.0
1320	1.0
1101	12.0
1183	1.0
1223	18.0
1243	20.0
1272	13.0
1317	15.0
1239	13.0
1241	8.0
1322	5.0
1328	12.0
1133	19.0
1304	9.0
1318	9.0
1219	15.0
1145	1.0
1313	13.0
1333	14.0
1345	2.0
1248	19.0
1200	12.0
1282	9.0
1142	3.0
1255	16.0
1346	7.0
1344	10.0
1139	5.0
1252	13.0
1108	16.0
1309	8.0
1368	14.0
1370	7.0
1371	16.0
1392	7.0
1394	12.0
1402	20.0
1416	14.0
1419	2.0
1467	6.0
1484	7.0
1533	1.0
1545	2.0
1549	16.0
1556	16.0
1561	11.0
1588	19.0
1599	19.0
1387	17.0
1388	7.0
1409	7.0
1415	7.0
1426	10.0
1435	8.0
1468	10.0
1517	20.0
1612	10.0
1365	5.0
1369	15.0
1421	2.0
1430	7.0
1458	18.0
1535	6.0
1542	16.0
1548	18.0
1374	6.0
1397	12.0
1414	15.0
1461	19.0
1477	12.0
1481	12.0
1493	5.0
1503	9.0
1576	10.0
1577	5.0
1580	12.0
1616	2.0
1621	12.0
1633	6.0
1378	1.0
1433	12.0
1449	5.0
1459	19.0
1478	16.0
1488	18.0
1494	14.0
1495	3.0
1497	1.0
1529	3.0
1530	11.0
1536	14.0
1540	16.0
1543	13.0
1553	17.0
1594	10.0
1595	17.0
1608	3.0
1422	10.0
1473	5.0
1518	2.0
1618	12.0
1386	8.0
1396	17.0
1398	9.0
1424	7.0
1428	15.0
1431	12.0
1476	9.0
1528	6.0
1534	2.0
1603	16.0
1450	7.0
1479	15.0
1491	9.0
1512	9.0
1513	6.0
1551	10.0
1613	18.0
1636	16.0
1401	19.0
1451	15.0
1455	11.0
1463	19.0
1470	15.0
1506	5.0
1519	1.0
1569	5.0
1596	4.0
1609	6.0
1614	8.0
1617	7.0
1413	10.0
1570	13.0
1582	10.0
1367	11.0
1417	7.0
1454	6.0
1464	5.0
1492	2.0
1510	12.0
1583	1.0
1593	5.0
1615	18.0
1634	12.0
1384	14.0
1429	17.0
1440	12.0
1480	4.0
1482	16.0
1486	16.0
1501	14.0
1509	3.0
1515	9.0
1555	3.0
1574	11.0
1602	19.0
1619	2.0
1622	16.0
1628	11.0
1629	11.0
1380	13.0
1437	4.0
1460	6.0
1525	13.0
1538	4.0
1563	4.0
1379	15.0
1385	20.0
1505	15.0
1578	12.0
1600	13.0
1361	17.0
1391	8.0
1527	17.0
1560	1.0
1626	18.0
1627	3.0
1376	7.0
1452	3.0
1487	1.0
1360	11.0
1403	12.0
1411	20.0
1499	17.0
1508	15.0
1521	1.0
1524	16.0
1554	5.0
1590	16.0
1363	15.0
1404	2.0
1490	1.0
1498	4.0
1502	18.0
1537	17.0
1625	16.0
1516	4.0
1546	17.0
1565	12.0
1584	17.0
1585	19.0
1438	16.0
1457	19.0
1489	12.0
1605	13.0
1359	16.0
1390	12.0
1407	4.0
1456	14.0
1589	12.0
1389	3.0
1448	5.0
1453	14.0
1465	13.0
1474	7.0
1520	17.0
1575	12.0
1447	9.0
1393	18.0
1432	1.0
1462	13.0
1471	13.0
1592	7.0
1611	2.0
1395	8.0
1547	17.0
1557	9.0
1568	1.0
1571	14.0
1601	16.0
1610	20.0
1382	9.0
1406	17.0
1539	14.0
1558	19.0
1418	8.0
1469	8.0
1567	1.0
1372	11.0
1412	5.0
1485	10.0
1522	1.0
1572	18.0
1607	10.0
1423	4.0
1511	8.0
1434	18.0
1439	19.0
1364	11.0
1445	4.0
1496	8.0
1504	3.0
1587	19.0
1399	4.0
1400	7.0
1410	10.0
1466	19.0
1579	1.0
1597	19.0
1620	14.0
1624	6.0
1632	9.0
1405	15.0
1483	19.0
1523	19.0
1381	16.0
1420	11.0
1550	16.0
1366	9.0
1427	5.0
1436	1.0
1532	16.0
1635	10.0
1475	8.0
1573	6.0
1408	9.0
1541	5.0
1630	14.0
1362	16.0
1375	3.0
1544	19.0
1500	5.0
1531	16.0
1562	4.0
1425	3.0
1564	15.0
1604	14.0
1383	13.0
1443	10.0
1552	11.0
1472	1.0
1566	5.0
1442	16.0
1507	20.0
1586	17.0
1441	6.0
1446	11.0
1373	18.0
1581	13.0
1598	11.0
1591	17.0
1444	9.0
1559	13.0
1623	15.0
1526	13.0
1606	12.0
1377	8.0
1514	17.0
1631	13.0
1651	7.0
1659	20.0
1663	2.0
1704	5.0
1706	19.0
1707	13.0
1722	10.0
1727	7.0
1729	14.0
1730	10.0
1745	17.0
1756	18.0
1781	1.0
1854	6.0
1855	10.0
1856	8.0
1859	18.0
1871	15.0
1876	8.0
1913	2.0
1642	3.0
1696	5.0
1702	5.0
1735	6.0
1759	5.0
1836	15.0
1883	10.0
1904	13.0
1906	20.0
1646	4.0
1690	12.0
1709	11.0
1733	4.0
1752	2.0
1785	2.0
1834	12.0
1873	2.0
1878	9.0
1893	18.0
1895	2.0
1902	1.0
1908	7.0
1910	17.0
1656	3.0
1697	1.0
1718	9.0
1748	3.0
1755	7.0
1772	8.0
1780	15.0
1790	6.0
1803	8.0
1817	19.0
1825	8.0
1686	16.0
1710	6.0
1716	18.0
1775	11.0
1778	16.0
1809	4.0
1857	12.0
1882	1.0
1645	1.0
1665	6.0
1674	8.0
1689	9.0
1692	12.0
1747	12.0
1793	7.0
1851	16.0
1860	7.0
1867	2.0
1887	9.0
1899	4.0
1911	1.0
1680	1.0
1685	15.0
1743	5.0
1767	14.0
1773	14.0
1818	1.0
1861	1.0
1874	5.0
1884	19.0
1896	7.0
1637	5.0
1644	5.0
1693	7.0
1695	13.0
1703	10.0
1705	3.0
1776	6.0
1807	17.0
1812	1.0
1820	8.0
1822	16.0
1823	17.0
1833	15.0
1858	4.0
1894	10.0
1667	8.0
1724	5.0
1762	2.0
1765	18.0
1766	15.0
1788	8.0
1898	4.0
1914	20.0
1639	9.0
1655	5.0
1699	6.0
1813	13.0
1843	13.0
1849	10.0
1881	14.0
1653	15.0
1657	19.0
1720	8.0
1734	18.0
1764	4.0
1779	3.0
1875	14.0
1889	6.0
1890	17.0
1673	12.0
1731	3.0
1742	13.0
1757	5.0
1777	3.0
1802	11.0
1838	4.0
1845	2.0
1905	14.0
1675	17.0
1676	7.0
1678	4.0
1725	12.0
1784	10.0
1863	17.0
1794	6.0
1815	9.0
1837	1.0
1840	17.0
1649	20.0
1672	20.0
1698	6.0
1714	3.0
1739	13.0
1768	6.0
1782	3.0
1789	2.0
1797	9.0
1824	4.0
1846	8.0
1847	14.0
1872	18.0
1891	7.0
1907	14.0
1648	4.0
1683	11.0
1763	18.0
1800	1.0
1897	2.0
1679	18.0
1712	8.0
1760	5.0
1831	10.0
1864	18.0
1900	8.0
1666	15.0
1868	1.0
1671	1.0
1746	14.0
1827	7.0
1862	13.0
1869	14.0
1892	15.0
1681	19.0
1740	19.0
1754	4.0
1771	10.0
1805	15.0
1850	7.0
1669	20.0
1741	9.0
1801	8.0
1839	17.0
1903	3.0
1912	18.0
1641	14.0
1737	13.0
1819	20.0
1728	11.0
1736	20.0
1792	8.0
1804	17.0
1841	8.0
1638	13.0
1795	18.0
1640	12.0
1826	9.0
1835	2.0
1865	1.0
1909	13.0
1650	15.0
1783	9.0
1844	8.0
1654	17.0
1658	18.0
1711	5.0
1749	7.0
1761	5.0
1796	4.0
1829	13.0
1832	1.0
1715	1.0
1687	19.0
1719	13.0
1723	10.0
1806	20.0
1664	20.0
1700	15.0
1721	2.0
1821	10.0
1670	5.0
1753	6.0
1853	19.0
1688	15.0
1758	4.0
1799	18.0
1852	5.0
1828	18.0
1750	12.0
1769	15.0
1885	15.0
1701	9.0
1738	13.0
1830	17.0
1682	2.0
1660	18.0
1717	3.0
1798	4.0
1808	14.0
1870	14.0
1880	16.0
1816	14.0
1643	18.0
1811	19.0
1732	16.0
1886	12.0
1814	12.0
1726	12.0
1848	20.0
1652	2.0
1662	7.0
1879	17.0
1708	12.0
1647	4.0
1842	7.0
1677	11.0
1751	16.0
1684	13.0
1787	17.0
1786	18.0
1770	6.0
1810	7.0
1668	14.0
1791	10.0
1866	10.0
1901	1.0
1691	7.0
1877	5.0
1713	6.0
1744	20.0
1694	11.0
1774	10.0
1661	11.0
1888	11.0
1942	8.0
1962	6.0
1982	6.0
1999	2.0
2019	2.0
2023	13.0
2028	17.0
2029	8.0
2032	14.0
2036	17.0
2056	16.0
2090	1.0
2105	7.0
2110	15.0
2119	13.0
2124	16.0
2138	20.0
1919	19.0
1939	7.0
1988	16.0
1989	11.0
2010	2.0
2044	2.0
2071	18.0
1934	13.0
1967	16.0
1984	15.0
1985	15.0
2006	14.0
2009	4.0
2017	15.0
2041	2.0
2066	20.0
2077	20.0
2092	8.0
2097	4.0
2121	9.0
2136	14.0
1964	7.0
1966	10.0
1969	7.0
1973	17.0
1979	2.0
2024	15.0
2037	15.0
2051	8.0
2081	8.0
2084	2.0
2129	11.0
2131	4.0
1936	19.0
1943	19.0
1948	2.0
1961	18.0
2093	16.0
2126	12.0
2141	18.0
1949	2.0
1977	20.0
1986	18.0
2011	13.0
2052	18.0
2074	20.0
2083	8.0
2096	8.0
2135	17.0
1924	9.0
1997	1.0
1998	5.0
2015	1.0
2103	3.0
2107	13.0
2109	10.0
2114	1.0
2060	5.0
2070	10.0
2078	17.0
2106	12.0
2118	10.0
1976	14.0
2005	14.0
2040	4.0
2054	16.0
2085	6.0
2133	15.0
2025	9.0
2031	8.0
2094	5.0
1926	9.0
1933	8.0
1959	8.0
1993	15.0
2047	3.0
2063	2.0
2075	17.0
2076	5.0
2104	13.0
2115	7.0
1923	11.0
2022	16.0
2033	8.0
1983	17.0
2004	2.0
2038	18.0
2079	12.0
2111	7.0
2130	19.0
1937	16.0
1941	7.0
1947	2.0
1950	13.0
2021	10.0
2030	17.0
2061	17.0
1918	2.0
1944	12.0
1951	19.0
1953	7.0
1971	16.0
1990	11.0
2012	10.0
2027	3.0
2053	6.0
2058	4.0
2067	14.0
2073	6.0
2102	4.0
1945	3.0
1968	20.0
1992	2.0
1994	16.0
2134	20.0
1922	4.0
1931	13.0
2087	17.0
2095	14.0
2098	16.0
1935	10.0
2007	2.0
2050	6.0
2091	5.0
2137	20.0
1921	11.0
2046	2.0
2048	6.0
2049	5.0
2122	20.0
2132	1.0
1925	6.0
2002	7.0
1970	2.0
2003	3.0
2089	15.0
1963	16.0
1965	11.0
2072	9.0
2000	11.0
2020	8.0
2113	19.0
2140	19.0
1956	10.0
2026	20.0
2086	12.0
2108	12.0
1932	18.0
1958	12.0
1980	9.0
2128	13.0
1946	4.0
1974	5.0
2034	9.0
1917	18.0
1930	18.0
1975	2.0
1995	2.0
2001	13.0
2016	11.0
2123	16.0
1996	5.0
2065	8.0
2018	19.0
2045	14.0
1938	2.0
1972	6.0
2120	19.0
2013	2.0
2014	10.0
2035	16.0
2043	13.0
2082	7.0
1957	2.0
2080	12.0
1929	8.0
2088	6.0
2127	20.0
1955	7.0
1978	13.0
2062	16.0
2125	2.0
2142	8.0
2112	6.0
1920	10.0
2057	9.0
2064	1.0
1927	17.0
2039	16.0
1987	17.0
2055	13.0
2116	13.0
2139	3.0
2059	1.0
2042	1.0
1940	2.0
1960	13.0
2008	1.0
1954	12.0
1916	11.0
2068	17.0
1981	5.0
2101	9.0
1915	11.0
1928	17.0
2117	6.0
2100	20.0
1991	6.0
2099	16.0
2069	16.0
